0.000000000,-0.0152976
0.011609977,-0.00737649
0.023219955,-0.00179638
0.034829932,0.000673913
0.046439909,0.000474241
0.058049887,-0.000273609
0.069659864,-0.000821644
0.081269841,-9.17712e-6
0.092879819,0.00146359
0.104489796,0.00315413
0.116099773,0.00296883
0.127709751,-0.00270299
0.139319728,-0.0129443
0.150929705,-0.0204479
0.162539683,-0.0365702
0.174149660,-0.0369912
0.185759637,0.0467588
0.197369615,0.142598
0.208979592,0.180405
0.220589569,0.159967
0.232199546,0.111562
0.243809524,0.0668774
0.255419501,0.0357914
0.267029478,0.0103816
0.278639456,0.00517987
0.290249433,0.00131912
0.301859410,0.000753424
0.313469388,0.00174502
0.325079365,0.0042146
0.336689342,0.00745179
0.348299320,0.00781265
0.359909297,0.00148812
0.371519274,-0.00309188
0.383129252,0.00105663
0.394739229,0.00431685
0.406349206,0.0045325
0.417959184,0.00463897
0.429569161,0.00333636
0.441179138,0.00112272
0.452789116,-0.000337046
0.464399093,0.000140704
0.476009070,0.000870062
0.487619048,0.00071571
0.499229025,0.000480261
0.510839002,0.000959332
0.522448980,0.00173261
0.534058957,0.00202102
0.545668934,0.00186451
0.557278912,0.00124099
0.568888889,0.000216097
0.580498866,-0.000106395
0.592108844,0.000260426
0.603718821,0.000515017
0.615328798,0.00070668
0.626938776,0.000964339
0.638548753,0.00050763
0.650158730,-0.000790279
0.661768707,-0.000820373
0.673378685,0.000845806
0.684988662,0.00162655
0.696598639,0.00112736
0.708208617,0.000162493
0.719818594,-0.000637668
0.731428571,-0.000157106
0.743038549,-0.000408623
0.754648526,-0.00166266
0.766258503,-0.00284601
0.777868481,-0.00227185
0.789478458,-0.000790859
0.801088435,0.00149926
0.812698413,0.00247952
0.824308390,0.000909355
0.835918367,-0.00261614
0.847528345,-0.00694251
0.859138322,-0.00872249
0.870748299,-0.00734777
0.882358277,-0.00873295
0.893968254,-0.0139886
0.905578231,-0.0130179
0.917188209,0.00459841
0.928798186,0.0207658
0.940408163,0.017983
0.952018141,0.00674112
0.963628118,0.00111821
0.975238095,0.00411371
0.986848073,0.00807831
0.998458050,0.00351744
1.010068027,-0.00373418
1.021678005,-0.0131906
1.033287982,-0.0241023
1.044897959,-0.0353093
1.056507937,-0.0446994
1.068117914,-0.0406741
1.079727891,-0.0342101
1.091337868,-0.0377276
1.102947846,-0.00170925
1.114557823,0.0499907
1.126167800,0.0617922
1.137777778,0.0395261
1.149387755,0.00334844
1.160997732,-0.044249
1.172607710,-0.0860759
1.184217687,-0.076846
1.195827664,-0.0536155
1.207437642,-0.0138404
1.219047619,0.0419781
1.230657596,0.0634058
1.242267574,0.0409289
1.253877551,-0.00026844
1.265487528,-0.0431501
1.277097506,-0.0745924
1.288707483,-0.0654173
1.300317460,-0.0667418
1.311927438,-0.0858788
1.323537415,-0.0376286
1.335147392,0.112255
1.346757370,0.199681
1.358367347,0.206048
1.369977324,0.148682
1.381587302,0.0822659
1.393197279,0.0110394
1.404807256,0.000997788
1.416417234,-0.0358617
1.428027211,-0.105096
1.439637188,-0.187612
1.451247166,-0.238068
1.462857143,-0.203941
1.474467120,-0.100521
1.486077098,0.0270475
1.497687075,0.089441
1.509297052,0.0970548
1.520907029,0.0762785
1.532517007,0.0489401
1.544126984,0.0130654
1.555736961,-0.0313939
1.567346939,-0.0342616
1.578956916,-0.00310478
1.590566893,0.0127249
1.602176871,-0.0437394
1.613786848,-0.124648
1.625396825,-0.148975
1.637006803,-0.103199
1.648616780,-0.0532982
1.660226757,-0.00274862
1.671836735,0.0486378
1.683446712,0.0396769
1.695056689,0.0103612
1.706666667,0.0116371
1.718276644,0.0437984
1.729886621,0.0592876
1.741496599,0.0405965
1.753106576,-0.0229084
1.764716553,-0.0932601
1.776326531,-0.199096
1.787936508,-0.256706
1.799546485,-0.193382
1.811156463,0.0324548
1.822766440,0.317867
1.834376417,0.446367
1.845986395,0.356582
1.857596372,0.186305
1.869206349,0.0959589
1.880816327,0.0465421
1.892426304,-0.00866446
1.904036281,-0.139597
1.915646259,-0.258406
1.927256236,-0.31736
1.938866213,-0.337305
1.950476190,-0.338459
1.962086168,-0.285535
1.973696145,-0.130956
1.985306122,0.086706
1.996916100,0.191655
2.008526077,0.215649
2.020136054,0.189798
2.031746032,0.152408
2.043356009,0.12433
2.054965986,0.0980111
2.066575964,0.0444282
2.078185941,0.0457551
2.089795918,0.0336816
2.101405896,0.0230676
2.113015873,0.0177027
2.124625850,0.0196963
2.136235828,0.0247434
2.147845805,0.0215818
2.159455782,0.0137112
2.171065760,0.0113232
2.182675737,0.0117886
2.194285714,0.00953201
2.205895692,0.00795522
2.217505669,-0.00795522
2.229115646,-0.031468
2.240725624,-0.0671912
2.252335601,-0.092378
2.263945578,-0.10196
2.275555556,-0.0908755
2.287165533,-0.0580458
2.298775510,-0.0058744
2.310385488,0.0413566
2.321995465,0.0519394
2.333605442,0.01775
2.345215420,-0.0290552
2.356825397,-0.0606315
2.368435374,-0.0575259
2.380045351,-0.0303516
2.391655329,0.0317391
2.403265306,0.118149
2.414875283,0.16382
2.426485261,0.158656
2.438095238,0.11706
2.449705215,0.0602323
2.461315193,0.0157918
2.472925170,0.000627248
2.484535147,0.00456125
2.496145125,0.0110381
2.507755102,0.0167515
2.519365079,0.0185797
2.530975057,0.0141553
2.542585034,0.00850355
2.554195011,0.00617004
2.565804989,0.00392774
2.577414966,-0.00159274
2.589024943,-0.00814083
2.600634921,-0.00981682
2.612244898,-0.00244801
2.623854875,0.00797797
2.635464853,0.0133921
2.647074830,0.0106889
2.658684807,0.00564747
2.670294785,0.00318863
2.681904762,0.00149042
2.693514739,0.0011868
2.705124717,0.00265274
2.716734694,0.00484359
2.728344671,0.00536858
2.739954649,0.001889
2.751564626,-0.00141919
2.763174603,0.000348758
2.774784580,0.00317628
2.786394558,-0.00103542
2.798004535,-0.00958761
2.809614512,-0.0163709
2.821224490,-0.0179841
2.832834467,-0.015242
2.844444444,-0.0113204
2.856054422,-0.00963483
2.867664399,-0.0124863
2.879274376,-0.0306866
2.890884354,-0.0497191
2.902494331,-0.0474692
2.914104308,0.0238113
2.925714286,0.0754785
2.937324263,0.0859858
2.948934240,0.0800127
2.960544218,0.0763052
2.972154195,0.0780943
2.983764172,0.0700353
2.995374150,0.0333062
3.006984127,0.023345
3.018594104,0.00751158
3.030204082,-0.00249004
3.041814059,0.000107387
3.053424036,0.00533749
3.065034014,0.0101721
3.076643991,0.0122215
3.088253968,0.00590941
3.099863946,-0.00111551
3.111473923,-5.05026e-5
3.123083900,0.00417308
3.134693878,0.00653991
3.146303855,0.0069344
3.157913832,0.00478371
3.169523810,0.00203337
3.181133787,-0.00174746
3.192743764,-0.00447076
3.204353741,-0.00957484
3.215963719,-0.016538
3.227573696,-0.0234109
3.239183673,-0.0287038
3.250793651,-0.0293619
3.262403628,-0.0197005
3.274013605,-0.00711088
3.285623583,0.0191356
3.297233560,0.0435102
3.308843537,0.05035
3.320453515,0.0493312
3.332063492,0.0388703
3.343673469,0.0208208
3.355283447,-0.0144208
3.366893424,-0.0554545
3.378503401,-0.0841128
3.390113379,-0.0854028
3.401723356,-0.0589523
3.413333333,-0.00234552
3.424943311,0.0572645
3.436553288,0.0723308
3.448163265,0.0300204
3.459773243,-0.0363281
3.471383220,-0.0651729
3.482993197,-0.0478704
3.494603175,-0.0153079
3.506213152,-0.0147686
3.517823129,-0.0327301
3.529433107,-0.053623
3.541043084,-0.072329
3.552653061,-0.0394728
3.564263039,0.0926007
3.575873016,0.199159
3.587482993,0.304186
3.599092971,0.370373
3.610702948,0.350016
3.622312925,0.184014
3.633922902,-0.00267518
3.645532880,-0.143785
3.657142857,-0.296365
3.668752834,-0.396194
3.680362812,-0.378638
3.691972789,-0.279703
3.703582766,-0.13509
3.715192744,-0.0279984
3.726802721,0.0602058
3.738412698,0.140345
3.750022676,0.191995
3.761632653,0.16864
3.773242630,0.0949791
3.784852608,0.0284103
3.796462585,-0.000965048
3.808072562,-0.0378782
3.819682540,-0.127542
3.831292517,-0.216157
3.842902494,-0.296523
3.854512472,-0.232844
3.866122449,-0.00361731
3.877732426,0.260379
3.889342404,0.383547
3.900952381,0.322701
3.912562358,0.17033
3.924172336,0.0385119
3.935782313,-0.00923542
3.947392290,0.00923542
3.959002268,0.0400269
3.970612245,0.0418423
3.982222222,0.035575
3.993832200,0.0335726
4.005442177,0.0353113
4.017052154,0.025526
4.028662132,0.00148294
4.040272109,-0.00892427
4.051882086,0.00559919
4.063492063,0.00408312
4.075102041,-0.0226445
4.086712018,-0.0566603
4.098321995,-0.10228
4.109931973,-0.15825
4.121541950,-0.16875
4.133151927,-0.0886442
4.144761905,0.0290826
4.156371882,0.112178
4.167981859,0.106485
4.179591837,0.0212631
4.191201814,-0.0860402
4.202811791,-0.179143
4.214421769,-0.208077
4.226031746,-0.141126
4.237641723,-0.0918444
4.249251701,-0.0671412
4.260861678,0.0103394
4.272471655,0.0634215
4.284081633,0.065189
4.295691610,0.0643894
4.307301587,0.0800092
4.318911565,0.101619
4.330521542,0.103998
4.342131519,0.0648559
4.353741497,0.0416494
4.365351474,0.0342692
4.376961451,0.023087
4.388571429,0.0181903
4.400181406,-0.00608202
4.411791383,-0.0602581
4.423401361,-0.132225
4.435011338,-0.202858
4.446621315,-0.235038
4.458231293,-0.144769
4.469841270,-0.0437784
4.481451247,0.0642236
4.493061224,0.12826
4.504671202,0.117205
4.516281179,-0.00901105
4.527891156,-0.105854
4.539501134,-0.179845
4.551111111,-0.187033
