0.000000000,2.06138
0.023219955,2.5761
0.046439909,2.60331
0.069659864,2.63673
0.092879819,2.4442
0.116099773,2.30538
0.139319728,2.35695
0.162539683,2.3599
0.185759637,2.21346
0.208979592,2.22962
0.232199546,2.19672
0.255419501,2.13922
0.278639456,1.97629
0.301859410,2.03299
0.325079365,2.13161
0.348299320,2.08957
0.371519274,1.93168
0.394739229,2.01308
0.417959184,1.86887
0.441179138,1.80895
0.464399093,1.90441
0.487619048,1.85818
0.510839002,1.89673
0.534058957,2.02951
0.557278912,2.08207
0.580498866,2.06565
0.603718821,2.29124
0.626938776,2.5358
0.650158730,2.60969
0.673378685,3.00328
0.696598639,6.21843
0.719818594,28.4132
0.743038549,33.1872
0.766258503,34.653
0.789478458,35.9256
0.812698413,36.7263
0.835918367,37.0085
0.859138322,34.6292
0.882358277,33.2852
0.905578231,36.632
0.928798186,35.7188
0.952018141,33.4639
0.975238095,33.6105
0.998458050,34.8108
1.021678005,35.3696
1.044897959,35.3272
1.068117914,33.4192
1.091337868,34.2739
1.114557823,35.3278
1.137777778,38.9763
1.160997732,42.1746
1.184217687,40.8746
1.207437642,41.2483
1.230657596,43.9521
1.253877551,44.9243
1.277097506,45.1217
1.300317460,45.0443
1.323537415,44.9289
1.346757370,43.9838
1.369977324,45.2508
1.393197279,47.0449
1.416417234,46.7843
1.439637188,44.8711
1.462857143,40.4061
1.486077098,38.6446
1.509297052,39.0907
1.532517007,40.868
1.555736961,42.0848
1.578956916,43.3775
1.602176871,44.2646
1.625396825,44.9604
1.648616780,44.461
1.671836735,43.0457
1.695056689,42.643
1.718276644,44.7006
1.741496599,47.0968
1.764716553,47.0859
1.787936508,47.3913
1.811156463,47.3319
1.834376417,48.8098
1.857596372,48.4603
1.880816327,52.312
1.904036281,54.267
1.927256236,55.1543
1.950476190,55.6029
1.973696145,56.5936
1.996916100,54.6204
2.020136054,54.4254
2.043356009,56.87
2.066575964,58.461
2.089795918,57.2482
2.113015873,55.8348
2.136235828,54.9148
2.159455782,53.8756
2.182675737,54.7085
2.205895692,54.1778
2.229115646,53.9674
2.252335601,55.8113
2.275555556,56.3737
2.298775510,54.549
2.321995465,50.775
2.345215420,50.5279
2.368435374,53.7495
2.391655329,56.0091
2.414875283,55.7033
2.438095238,53.5605
2.461315193,53.7044
2.484535147,53.4509
2.507755102,55.1566
2.530975057,54.3061
2.554195011,53.3644
2.577414966,57.459
2.600634921,59.9269
2.623854875,63.0916
2.647074830,61.9712
2.670294785,60.1226
2.693514739,58.5492
2.716734694,56.9063
2.739954649,57.8746
2.763174603,61.954
2.786394558,68.9109
2.809614512,70.0683
2.832834467,69.2004
2.856054422,66.3463
2.879274376,64.4447
2.902494331,59.5476
2.925714286,57.4961
2.948934240,60.8136
2.972154195,64.9
2.995374150,66.9312
3.018594104,72.1559
3.041814059,73.563
3.065034014,68.2709
3.088253968,63.5869
3.111473923,62.989
3.134693878,67.7156
3.157913832,73.1556
3.181133787,71.0976
3.204353741,69.4212
3.227573696,72.9177
3.250793651,71.1243
3.274013605,68.0865
3.297233560,66.2911
3.320453515,69.3687
3.343673469,77.297
3.366893424,77.7849
3.390113379,69.5679
3.413333333,75.2811
3.436553288,76.54
